bagId;aansluiting;status;datum
0158100000018664;Elektriciteit;Aanvraag ontvangen;8-6-2023 12:11:25
0158100000018664;Warmte;Aanvraag ontvangen;8-6-2023 12:11:25
0158100000018752;Warmte;Aanvraag ontvangen;8-6-2023 08:02:29
0158100000018752;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:29
0160100001379483;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:09
0160100001379483;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:09
0160100001379484;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:56
0160100001379484;Warmte;Aanvraag ontvangen;4-5-2023 15:14:56
0160100001381933;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:12
0160100001381933;Warmte;Aanvraag goedgekeurd;27-6-2023 13:22:12
0160100001394887;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:58
0160100001394889;Elektriciteit;Aanvraag goedgekeurd;29-8-2023 08:54:05
0160100001412534;Warmte;Aanvraag ontvangen;4-5-2023 15:14:58
0160100001412534;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:58
0160100001413498;Warmte;Aanvraag goedgekeurd;2-8-2023 12:51:50
0163100000521489;Warmte;Aanvraag ontvangen;22-6-2023 11:25:49
0163100000521489;Elektriciteit;Aanvraag ontvangen;22-6-2023 11:25:49
0163100000532700;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 12:49:15
0163100000580503;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:52
0164100000007175;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:14
0164100000007175;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:14
0164100000008668;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:13
0164100000013924;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:42
0164100000013924;Warmte;Aanvraag ontvangen;15-6-2023 14:13:42
0164100000014894;Elektriciteit;Aanvraag goedgekeurd;24-8-2023 10:48:41
0164100000014894;Warmte;Aanvraag goedgekeurd;24-8-2023 10:48:41
0164100000015646;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:55
0164100000017358;Elektriciteit;Aanvraag goedgekeurd;20-7-2023 10:28:59
0164100000017358;Warmte;Aanvraag goedgekeurd;20-7-2023 10:28:59
0164100000018220;Warmte;Aanvraag goedgekeurd;16-8-2023 11:23:36
0164100000018220;Elektriciteit;Aanvraag goedgekeurd;16-8-2023 11:23:36
0164100000018502;Warmte;Aanvraag goedgekeurd;14-8-2023 13:19:00
0164100000025702;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:00
0164100000025702;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:00
0164100000027151;Warmte;Aanvraag ontvangen;4-5-2023 15:14:54
0164100000081189;Elektriciteit;Aanvraag goedgekeurd;21-8-2023 09:09:04
0164100000298321;Warmte;Aanvraag ontvangen;1-6-2023 10:37:46
0166100000012103;Warmte;Aanvraag goedgekeurd;20-7-2023 10:29:01
0166100000012103;Elektriciteit;Aanvraag goedgekeurd;20-7-2023 10:29:01
0166100000012372;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:03
0166100000012876;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:51
0166100000014185;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:00
0166100000014185;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:00
0166100000015125;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:48
0166100000015125;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 09:11:47
0166100000015685;Warmte;Aanvraag ontvangen;8-6-2023 08:02:28
0166100000015685;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:28
0168100000209392;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:49
0168100000209392;Warmte;Aanvraag ontvangen;1-6-2023 10:37:49
0168100000210457;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:45
0168100000210457;Warmte;Aanvraag ontvangen;1-6-2023 10:37:45
0171100000011160;Warmte;Aanvraag goedgekeurd;17-7-2023 11:03:56
0171100000011160;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:56
0171100000011910;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:18
0171100000011910;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:18
0171100000039692;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:51
0173100000127883;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 16:23:05
0173100000141233;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:56
0173100000141233;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:56
0175100000012893;Warmte;Aanvraag ontvangen;1-6-2023 10:37:52
0175100000012893;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:52
0177100000189214;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:30
0177100000189214;Warmte;Aanvraag ontvangen;8-6-2023 08:02:30
0177100000189792;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:58
0177100000189792;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:58
0177100000193171;Elektriciteit;Aanvraag ontvangen;5-5-2023 14:39:42
0177100000193171;Elektriciteit;Aanvraag ontvangen;5-5-2023 14:39:42
0177100000193171;Warmte;Aanvraag ontvangen;5-5-2023 14:49:42
0177100000193171;Elektriciteit;Aanvraag goedgekeurd;4-8-2023 08:51:50
0177100000193171;Warmte;Aanvraag goedgekeurd;30-8-2023 08:30:09
0177100000195556;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
0177100000195556;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:46
0177100000196943;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:57
0177100000196943;Warmte;Aanvraag ontvangen;4-5-2023 15:14:57
0177100000200603;Elektriciteit;Aanvraag goedgekeurd;31-7-2023 10:50:54
0177100000200872;Warmte;Aanvraag ontvangen;4-5-2023 15:14:59
0177100000200872;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:59
0177100000203664;Warmte;Aanvraag ontvangen;5-6-2023 16:01:57
0177100000203664;Elektriciteit;Aanvraag ontvangen;5-6-2023 16:01:57
0177100000203664;Elektriciteit;Aanvraag ontvangen;5-6-2023 16:01:57
0177100000203664;Warmte;Aanvraag ontvangen;5-6-2023 16:01:57
0177100000203664;Elektriciteit;Aanvraag ontvangen;5-6-2023 16:01:57
0177100000203664;Warmte;Aanvraag ontvangen;5-6-2023 16:01:57
0177100000207122;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:03
0177100000207122;Warmte;Aanvraag ontvangen;4-5-2023 15:15:03
0177100000207677;Warmte;Aanvraag goedgekeurd;24-8-2023 10:48:38
0177100000207677;Elektriciteit;Aanvraag goedgekeurd;24-8-2023 10:48:38
0177100000243604;Warmte;Aanvraag ontvangen;17-5-2023 14:37:38
0177100000243604;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:38
0177100000249518;Warmte;Aanvraag ontvangen;4-5-2023 15:14:54
0177100000249518;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:54
0180100000006966;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:02
0180100000007014;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:43
0180100000007014;Warmte;Aanvraag ontvangen;15-6-2023 14:13:43
0183100000133177;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:46
0183100000133177;Warmte;Aanvraag ontvangen;1-6-2023 10:37:46
0183100000133291;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:57
0183100000133291;Warmte;Aanvraag ontvangen;4-5-2023 15:14:57
0183100000134629;Warmte;Aanvraag goedgekeurd;25-7-2023 10:03:07
0183100000134629;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 10:03:07
0183100000137373;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:46
0183100000137373;Warmte;Aanvraag ontvangen;1-6-2023 10:37:46
0183100000140157;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:38
0183100000140157;Warmte;Aanvraag ontvangen;11-5-2023 11:32:38
0183100000201016;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:09
0189100000006618;Warmte;Aanvraag ontvangen;4-5-2023 15:14:55
0189100000006618;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:55
0189100000011718;Warmte;Aanvraag ontvangen;11-5-2023 11:32:42
0189100000011718;Warmte;Aanvraag ontvangen;11-5-2023 11:32:42
0193100000000208;Warmte;Aanvraag goedgekeurd;31-7-2023 10:50:54
0193100000000208;Elektriciteit;Aanvraag goedgekeurd;31-7-2023 10:50:54
0193100000004648;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:04
0193100000006588;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:35
0193100000006588;Warmte;Aanvraag ontvangen;11-5-2023 11:32:35
0193100000010474;Warmte;Aanvraag goedgekeurd;10-8-2023 14:26:57
0193100000010474;Elektriciteit;Aanvraag goedgekeurd;10-8-2023 14:26:57
0193100000011928;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:55
0193100000011928;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:55
0193100000017756;Warmte;Aanvraag ontvangen;17-5-2023 14:37:37
0193100000017756;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:37
0193100000017758;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 09:21:50
0193100000017758;Warmte;Aanvraag goedgekeurd;2-8-2023 09:21:50
0193100000018523;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:10
0193100000018523;Warmte;Aanvraag goedgekeurd;27-6-2023 13:22:10
0193100000018834;Warmte;Aanvraag goedgekeurd;16-8-2023 11:23:36
0193100000018834;Elektriciteit;Aanvraag goedgekeurd;16-8-2023 11:23:36
0193100000021435;Warmte;Aanvraag goedgekeurd;25-8-2023 13:54:04
0193100000021435;Elektriciteit;Aanvraag goedgekeurd;25-8-2023 13:54:04
0193100000021714;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:53
0193100000024859;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:54
0193100000024859;Warmte;Aanvraag ontvangen;4-5-2023 15:14:54
0193100000026821;Warmte;Aanvraag ontvangen;1-6-2023 10:37:44
0193100000026821;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:44
0193100000026821;Warmte;Aanvraag goedgekeurd;10-8-2023 08:56:48
0193100000026821;Elektriciteit;Aanvraag goedgekeurd;10-8-2023 08:56:48
0193100000029680;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:02
0193100000029680;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:02
0193100000029698;Elektriciteit;Aanvraag goedgekeurd;1-8-2023 12:21:51
0193100000029698;Warmte;Aanvraag goedgekeurd;1-8-2023 12:21:51
0193100000046617;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:09
0193100000046617;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:09
0193100000065222;Warmte;Aanvraag ontvangen;1-6-2023 10:37:47
0193100000076674;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:57
0196100000337055;Elektriciteit;Aanvraag goedgekeurd;7-8-2023 12:36:44
0196100000356750;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:54
0197100000025027;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:01
0197100000025027;Warmte;Aanvraag ontvangen;4-5-2023 15:15:01
0197100000025314;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:28
0197100000025314;Warmte;Aanvraag ontvangen;8-6-2023 08:02:28
0197100000028439;Warmte;Aanvraag ontvangen;1-6-2023 10:37:45
0197100000028439;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:45
0197100000029044;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:56
0197100000029044;Warmte;Aanvraag ontvangen;4-5-2023 15:14:56
0200100000001195;Warmte;Aanvraag ontvangen;4-5-2023 15:15:04
0200100000001215;Warmte;Aanvraag ontvangen;4-5-2023 15:15:04
0200100000001336;Warmte;Aanvraag ontvangen;4-5-2023 15:15:04
0200100000001607;Warmte;Aanvraag goedgekeurd;3-8-2023 14:31:58
0200100000001749;Warmte;Aanvraag ontvangen;11-5-2023 11:32:40
0200100000001780;Warmte;Aanvraag goedgekeurd;18-8-2023 08:33:38
0200100000001934;Elektriciteit;Aanvraag goedgekeurd;9-8-2023 16:16:51
0200100000002761;Warmte;Aanvraag ontvangen;26-4-2023 21:24:52
0200100000002761;Elektriciteit;Aanvraag ontvangen;26-4-2023 21:24:52
0200100000024850;Warmte;Aanvraag ontvangen;11-5-2023 11:32:40
0200100000024850;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:40
0200100000079444;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:46
0200100000079444;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
0200100000085176;Elektriciteit;Aanvraag goedgekeurd;12-6-2023 16:09:49
0200100000085301;Elektriciteit;Aanvraag goedgekeurd;19-7-2023 10:33:52
0200100000085301;Warmte;Aanvraag goedgekeurd;19-7-2023 10:33:52
0200100000085701;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:18
0200100000085701;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:18
0200100000086564;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:48
0200100000086564;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:48
0200100000086788;Warmte;Aanvraag ontvangen;1-6-2023 10:37:49
0200100000086788;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:49
0200100000514776;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:48
0200100000514776;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:48
0200100000515227;Elektriciteit;Aanvraag goedgekeurd;20-7-2023 10:28:58
0200100000515227;Warmte;Aanvraag goedgekeurd;20-7-2023 10:28:58
0200100000700044;Elektriciteit;Aanvraag goedgekeurd;18-8-2023 08:33:36
0200100000700208;Elektriciteit;Aanvraag goedgekeurd;10-8-2023 13:36:46
0200100000700208;Warmte;Aanvraag goedgekeurd;10-8-2023 13:36:46
0200100000700304;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
0200100000700304;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:46
0200100000700444;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:40
0200100000700444;Warmte;Aanvraag ontvangen;11-5-2023 11:32:40
0200100000700444;Warmte;Aanvraag goedgekeurd;2-8-2023 11:21:48
0200100000700444;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 11:21:48
0200100000700616;Warmte;Aanvraag ontvangen;4-5-2023 15:14:57
0200100000700616;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:57
0200100000710538;Warmte;Aanvraag ontvangen;8-6-2023 08:02:29
0200100000710538;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:29
0200100000710563;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:53
0200100000710905;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:58
0200100000710982;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:15
0200100000710982;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:15
0200100000710986;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:58
0200100000710986;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:58
0200100000711166;Elektriciteit;Aanvraag goedgekeurd;27-7-2023 16:10:59
0200100000711166;Warmte;Aanvraag goedgekeurd;27-7-2023 16:10:59
0200100000800913;Elektriciteit;Aanvraag goedgekeurd;21-7-2023 10:28:04
0200100000800913;Warmte;Aanvraag goedgekeurd;21-7-2023 10:28:04
0200100000801253;Warmte;Aanvraag goedgekeurd;31-8-2023 08:09:52
0200100000801253;Elektriciteit;Aanvraag goedgekeurd;31-8-2023 08:09:52
0200100000950582;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:06
0200100000950582;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:06
0200100003942601;Warmte;Aanvraag ontvangen;17-5-2023 14:37:39
0202100000202289;Warmte;Aanvraag goedgekeurd;11-8-2023 12:26:47
0202100000202289;Elektriciteit;Aanvraag goedgekeurd;11-8-2023 12:36:45
0202100000202388;Warmte;Aanvraag goedgekeurd;20-7-2023 10:28:57
0202100000202494;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:55
0202100000203184;Elektriciteit;Aanvraag goedgekeurd;31-7-2023 13:31:51
0202100000203231;Elektriciteit;Aanvraag goedgekeurd;23-8-2023 09:53:28
0202100000203231;Warmte;Aanvraag goedgekeurd;23-8-2023 09:53:28
0202100000203510;Warmte;Aanvraag ontvangen;4-5-2023 15:15:00
0202100000203510;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:00
0202100000203510;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:05
0202100000203510;Warmte;Aanvraag ontvangen;4-5-2023 15:15:05
0202100000203555;Warmte;Aanvraag ontvangen;4-5-2023 15:14:53
0202100000203555;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:53
0202100000203555;Elektriciteit;Aanvraag ontvangen;11-5-2023 18:44:47
0202100000203555;Warmte;Aanvraag ontvangen;11-5-2023 18:44:47
0202100000205414;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:05
0202100000205414;Warmte;Aanvraag ontvangen;4-5-2023 15:15:05
0202100000205663;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:57
0202100000205663;Warmte;Aanvraag goedgekeurd;17-7-2023 11:03:57
0202100000205805;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:19
0202100000205805;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:19
0202100000206046;Elektriciteit;Aanvraag goedgekeurd;16-8-2023 11:23:35
0202100000206317;Elektriciteit;Aanvraag goedgekeurd;24-8-2023 10:48:39
0202100000206317;Warmte;Aanvraag goedgekeurd;24-8-2023 10:48:39
0202100000206382;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:59
0202100000206382;Warmte;Aanvraag ontvangen;4-5-2023 15:14:59
0202100000206382;Elektriciteit;Aanvraag goedgekeurd;31-7-2023 14:11:54
0202100000206382;Warmte;Aanvraag goedgekeurd;31-7-2023 14:11:54
0202100000207088;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 08:36:43
0202100000207088;Warmte;Aanvraag goedgekeurd;14-8-2023 08:36:43
0202100000207251;Warmte;Aanvraag ontvangen;17-5-2023 14:37:36
0202100000207251;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:36
0202100000207251;Warmte;Aanvraag ontvangen;17-5-2023 14:37:36
0202100000207251;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:36
0202100000210584;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:04
0202100000210584;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:04
0202100000210773;Warmte;Aanvraag ontvangen;15-6-2023 14:13:45
0202100000210773;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:45
0202100000210823;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:21
0202100000210823;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:21
0202100000210994;Warmte;Aanvraag ontvangen;17-5-2023 14:37:38
0202100000211166;Elektriciteit;Aanvraag goedgekeurd;18-7-2023 10:33:52
0202100000211166;Warmte;Aanvraag goedgekeurd;18-7-2023 10:33:52
0202100000211449;Warmte;Aanvraag goedgekeurd;27-6-2023 13:22:12
0202100000211449;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:12
0202100000212312;Warmte;Aanvraag goedgekeurd;23-8-2023 09:53:27
0202100000212312;Elektriciteit;Aanvraag goedgekeurd;23-8-2023 09:53:27
0202100000212585;Warmte;Aanvraag ontvangen;4-5-2023 15:15:04
0202100000212585;Warmte;Aanvraag goedgekeurd;10-8-2023 16:16:49
0202100000214549;Warmte;Aanvraag goedgekeurd;16-8-2023 11:23:36
0202100000214549;Elektriciteit;Aanvraag goedgekeurd;16-8-2023 11:23:36
0202100000214607;Warmte;Aanvraag goedgekeurd;31-7-2023 13:31:50
0202100000214607;Elektriciteit;Aanvraag goedgekeurd;31-7-2023 13:31:50
0202100000214937;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:51
0202100000214937;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:51
0202100000215042;Elektriciteit;Aanvraag goedgekeurd;21-8-2023 09:03:33
0202100000215084;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:16
0202100000215169;Elektriciteit;Aanvraag ontvangen;10-5-2023 15:54:43
0202100000215169;Warmte;Aanvraag ontvangen;10-5-2023 15:54:43
0202100000215169;Elektriciteit;Aanvraag goedgekeurd;25-8-2023 13:54:04
0202100000215169;Warmte;Aanvraag goedgekeurd;25-8-2023 13:54:04
0202100000215343;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:08
0202100000215343;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:08
0202100000215465;Warmte;Aanvraag ontvangen;1-6-2023 10:37:47
0202100000215465;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:47
0202100000215959;Warmte;Aanvraag ontvangen;8-6-2023 08:02:28
0202100000215959;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:28
0202100000216891;Elektriciteit;Aanvraag goedgekeurd;1-8-2023 07:51:46
0202100000216891;Warmte;Aanvraag goedgekeurd;1-8-2023 07:51:46
0202100000217342;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:08
0202100000217342;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:08
0202100000217661;Warmte;Aanvraag ontvangen;2-5-2023 10:29:46
0202100000217661;Warmte;Aanvraag ontvangen;2-5-2023 10:29:46
0202100000217661;Warmte;Aanvraag goedgekeurd;16-8-2023 11:23:34
0202100000220706;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
0202100000220706;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:46
0202100000222670;Elektriciteit;Aanvraag goedgekeurd;24-8-2023 10:48:39
0202100000222759;Warmte;Aanvraag goedgekeurd;3-8-2023 11:21:53
0202100000222759;Elektriciteit;Aanvraag goedgekeurd;3-8-2023 16:11:51
0202100000223025;Warmte;Aanvraag ontvangen;15-6-2023 14:13:43
0202100000223607;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:37
0202100000223607;Warmte;Aanvraag ontvangen;11-5-2023 11:32:37
0202100000224802;Warmte;Aanvraag ontvangen;11-5-2023 11:32:38
0202100000224802;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:38
0202100000225274;Elektriciteit;Aanvraag goedgekeurd;26-7-2023 15:53:11
0202100000225359;Warmte;Aanvraag ontvangen;8-6-2023 08:02:30
0202100000225359;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:30
0202100000225527;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:47
0202100000225527;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:47
0202100000225761;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:02
0202100000225761;Warmte;Aanvraag ontvangen;4-5-2023 15:15:02
0202100000225763;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:50
0202100000225763;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:50
0202100000225860;Warmte;Aanvraag ontvangen;22-6-2023 08:44:45
0202100000225860;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:45
0202100000225860;Warmte;Aanvraag ontvangen;22-6-2023 08:44:45
0202100000225860;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:45
0202100000229431;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:15
0202100000229431;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:15
0202100000229633;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:09
0202100000229633;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:09
0202100000229693;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 09:31:49
0202100000230267;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:07
0202100000230267;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:07
0202100000230346;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:38
0202100000230346;Warmte;Aanvraag ontvangen;11-5-2023 11:32:38
0202100000231271;Warmte;Aanvraag ontvangen;11-5-2023 11:32:41
0202100000231354;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:42
0202100000231354;Warmte;Aanvraag ontvangen;11-5-2023 11:32:42
0202100000231354;Elektriciteit;Aanvraag goedgekeurd;4-8-2023 11:01:52
0202100000231354;Warmte;Aanvraag goedgekeurd;4-8-2023 11:01:52
0202100000231471;Warmte;Aanvraag goedgekeurd;24-8-2023 10:48:41
0202100000232185;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 13:19:00
0202100000233080;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:47
0202100000233080;Warmte;Aanvraag ontvangen;22-6-2023 08:44:47
0202100000233924;Warmte;Aanvraag ontvangen;4-5-2023 15:15:03
0202100000233924;Warmte;Aanvraag goedgekeurd;10-8-2023 16:16:49
0202100000234112;Warmte;Aanvraag goedgekeurd;1-8-2023 14:01:46
0202100000234204;Warmte;Aanvraag ontvangen;11-5-2023 11:32:43
0202100000234204;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:43
0202100000235131;Warmte;Aanvraag goedgekeurd;27-7-2023 14:00:58
0202100000235131;Elektriciteit;Aanvraag goedgekeurd;27-7-2023 14:00:58
0202100000235262;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:53
0202100000235262;Warmte;Aanvraag ontvangen;4-5-2023 15:14:53
0202100000235262;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:55
0202100000235262;Warmte;Aanvraag ontvangen;4-5-2023 15:14:55
0202100000235416;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:21
0202100000235416;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:21
0202100000235919;Warmte;Aanvraag goedgekeurd;1-8-2023 11:41:52
0202100000235951;Elektriciteit;Aanvraag goedgekeurd;21-8-2023 09:03:33
0202100000236509;Warmte;Aanvraag ontvangen;4-5-2023 15:14:53
0202100000236509;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:53
0202100000236509;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:46
0202100000236509;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:46
0202100000236939;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:28
0202100000236939;Warmte;Aanvraag ontvangen;8-6-2023 08:02:28
0202100000237160;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:45
0202100000237160;Warmte;Aanvraag ontvangen;1-6-2023 10:37:45
0202100000240439;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:37
0202100000240439;Elektriciteit;Aanvraag goedgekeurd;1-8-2023 07:51:46
0202100000240439;Elektriciteit;Aanvraag goedgekeurd;1-8-2023 07:51:46
0202100000240948;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:45
0202100000240948;Warmte;Aanvraag ontvangen;15-6-2023 14:13:45
0202100000241069;Warmte;Aanvraag ontvangen;3-5-2023 11:54:42
0202100000241069;Elektriciteit;Aanvraag ontvangen;3-5-2023 11:54:42
0202100000241069;Elektriciteit;Aanvraag goedgekeurd;18-8-2023 08:33:33
